Código de Entidad;Descripción de Entidad;Fecha de Información;Nombre completo del Préstamo Hipotecario;Nombre corto del Préstamo Hipotecario;Denominación;Monto máximo otorgable del préstamo;Plazo máximo otorgable;Ingreso mínimo mensual solicitado;Antigüedad laboral mínima (meses);Edad máxima solicitada;Relación cuota/ingreso (%);Relación monto/tasación (%);Destino de los fondos;Beneficiarios;Cargo máximo por cancelación anticipada;Tasa efectiva anual máxima;Tipo de Tasa;Costo financiero efectivo total máximo;Cuota inicial a plazo máximo cada $100.000;Territorio de validez de la oferta;Más información
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Empleados públicos;3,00;12,13;Fija;12,38;1007,55;Provincia de Santa Fe;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,59;1430,12;Provincia de Buenos Aires;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,59;1430,12;Provincia de Santa Fe;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas Monotributistas;3,00;12,13;Fija;12,38;1007,55;Provincia de Buenos Aires;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,38;1007,55;Provincia de Santiago del Estero;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes con cuenta en la entidad;3,00;12,13;Fija;12,59;1430,12;Provincia de Santiago del Estero;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes que acrediten sueldos en la entidad;3,00;11,02;Fija;11,49;1373,52;Provincia de Santiago del Estero;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes con cuenta en la entidad;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Empleados públicos;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Empleados públicos;3,00;12,13;Fija;12,38;1007,55;Provincia de San Juan;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas en relación de dependencia;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes con cuenta en la entidad;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,38;1007,55;Provincia de San Juan;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas en relación de dependencia;3,00;12,13;Fija;12,38;1007,55;Provincia de San Juan;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Monotributistas;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Empleados públicos;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes que acrediten sueldos en la entidad;3,00;11,02;Fija;11,49;1373,52;Provincia de San Juan;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes con cuenta en la entidad;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes que acrediten sueldos en la entidad;3,00;11,02;Fija;11,27;932,00;Provincia de San Juan;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes con cuenta en la entidad;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes que acrediten sueldos en la entidad;3,00;12,13;Fija;12,59;1430,12;Provincia de Salta;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Empleados públicos;3,00;12,13;Fija;12,38;1007,55;Provincia de Salta;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas Monotributistas;3,00;12,13;Fija;12,38;1007,55;Provincia de Salta;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas en relación de dependencia;3,00;12,13;Fija;12,38;1007,55;Provincia de Salta;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas en relación de dependencia;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Empleados públicos;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes que acrediten sueldos en la entidad;3,00;11,02;Fija;11,27;932,00;Provincia de Salta;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas en relación de dependencia;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes que acrediten sueldos en la entidad;3,00;12,13;Fija;12,59;1430,12;Provincia de Salta;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Monotributistas;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,38;1007,55;Provincia de Salta;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Monotributistas;3,00;13,24;Fija;13,70;1487,93;Provincia de Salta;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes con cuenta en la entidad;3,00;12,13;Fija;12,38;1007,55;Provincia de Salta;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Empleados públicos;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas Monotributistas;3,00;12,13;Fija;12,38;1007,55;Provincia de San Juan;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes que acrediten sueldos en la entidad;3,00;11,02;Fija;11,49;1373,52;Provincia de San Juan;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes con cuenta en la entidad;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Empleados públicos;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Monotributistas;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes con cuenta en la entidad;3,00;13,24;Fija;13,49;1084,52;Provincia de San Luis;COMPRA DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas Monotributistas;3,00;13,24;Fija;13,49;1084,52;Provincia de San Luis;COMPRA DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas en relación de dependencia;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes que acrediten sueldos en la entidad;3,00;11,02;Fija;11,27;932,00;Provincia de Buenos Aires;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,59;1430,12;Provincia de Santiago del Estero;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes con cuenta en la entidad;3,00;12,13;Fija;12,38;1007,55;Provincia de Santiago del Estero;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Monotributistas;3,00;12,13;Fija;12,59;1430,12;Provincia de Santiago del Estero;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Empleados públicos;3,00;12,13;Fija;12,59;1430,12;Provincia de Santiago del Estero;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,59;1430,12;Provincia de Santiago del Estero;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes que acrediten sueldos en la entidad;3,00;11,02;Fija;11,27;932,00;Provincia de Santiago del Estero;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas en relación de dependencia;3,00;13,24;Fija;13,49;1084,52;Provincia de San Luis;COMPRA DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas Responsables Inscriptos;3,00;13,24;Fija;13,49;1084,52;Provincia de San Luis;COMPRA DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Empleados públicos;3,00;13,24;Fija;13,49;1084,52;Provincia de San Luis;COMPRA DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Monotributistas;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes con cuenta en la entidad;3,00;12,13;Fija;12,38;1007,55;Provincia de San Juan;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas en relación de dependencia;3,00;12,13;Fija;12,59;1430,12;Provincia de San Juan;REFACCION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Clientes que acrediten sueldos en la entidad;3,00;12,13;Fija;12,38;1007,55;Provincia de San Luis;COMPRA DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas en relación de dependencia;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Empleados públicos;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Monotributistas;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes que acrediten sueldos en la entidad;3,00;12,13;Fija;12,59;1430,12;Provincia de San Luis;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;2500000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes que acrediten sueldos en la entidad;3,00;12,13;Fija;12,59;1430,12;Provincia de San Luis;REFACCION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Clientes con cuenta en la entidad;3,00;13,24;Fija;13,70;1487,93;Provincia de San Luis;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Empleados públicos;3,00;12,13;Fija;12,59;1430,12;Provincia de Tierra del Fuego Antártida e Islas del Atlántico Sur;TERMINACION DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Empleados públicos;3,00;12,13;Fija;12,38;1007,55;Provincia de Catamarca;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;3000000;120;24000;1;80;25,00;50,00;Refacción o mejora;Personas humanas Responsables Inscriptos;3,00;13,24;Fija;13,70;1487,93;Provincia de Santa Cruz;TERMINACION DE VIVIENDA DE OCUPACION PERMANENTE
72;BANCO SANTANDER RIO S.A.;2019-08-14;SUPER PRESTAMO HIPOTECARIO UVAS;SUPER PRESTAMO UVAS;UVA;15000000;360;24000;1;80;25,00;70,00;Vivienda propia, única y permanente;Personas humanas en relación de dependencia;3,00;12,13;Fija;12,38;1007,55;Provincia de Catamarca;COMPRA DE VIVIENDA UNICA, FAMILIAR Y DE OCUPACION PERMANENTE
